Customer_Name,Account,Inventory_Barcode,Barcode,Location,Bin_Location,Item,Manufacturer,Product_Description,Pkg,On_Hand,On_Hand2,On_Order,Min,Max,Price,Total,Customer_Account,Web_Image,VendorCost,Check,QTY,Updated_Time,Customer_Inventory_ID,UserID
RFP Gatineau,39000,GA1443,400605 CBL-100U,VMI1-MAIN STORES,CB-3A-D1,400605 CBL,GENERIC VENDOR,1/4-20 FIN HEX NUT G5 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1445,700343 CBL-100U-EXT1,VMI1-MAIN STORES,CB-3A-D2,700343 CBL,GENERIC VENDOR,1/4 FLAT WASHER USS ZC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1488,254171 CBL-100U,VMI1-MAIN STORES,CB-3F-A2,254171 CBL,GENERIC VENDOR,M5-0.8X30 HHCS PT CL8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1490,254323 CBL-100U,VMI1-MAIN STORES,CB-3F-B1,254323 CBL,GENERIC VENDOR,M6-1.0X20 HHCS FT CL8.8;PLN D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1491,254360 CBL-100U,VMI1-MAIN STORES,CB-3F-B2,254360 CBL,GENERIC VENDOR,M6-1.0X30 HHCS PT GR8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1527,400025 CBL-100U,VMI1-MAIN STORES,CB-3G-D3,400025 CBL,GENERIC VENDOR,M5-0.8 FIN HEX NUT CL8;PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1528,400137 CBL-100U,VMI1-MAIN STORES,CB-3G-D4,400137 CBL,GENERIC VENDOR,M6-1.0 FIN HEX NUT CL8 ZY UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1551,509420 CBL-100U,VMI1-MAIN STORES,CB-3J-A1,509420 CBL,GENERIC VENDOR,M5-0.8X10 SHCS CL8.8 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1553,509433 CBL-100U,VMI1-MAIN STORES,CB-3J-A4,509433 CBL,GENERIC VENDOR,M5-0.8X30 SHCS CL8.8 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1555,510373 CBL-100U,VMI1-MAIN STORES,CB-3J-B1,510373 CBL,GENERIC VENDOR,M6-1.0X12 SHCS PT CL12.9 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1556,509455 CBL-100U,VMI1-MAIN STORES,CB-3J-B2,509455 CBL,GENERIC VENDOR,M6-1.0X16 SHCS CL8.8 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1560,509461 CBL-100U,VMI1-MAIN STORES,CB-3J-C1,509461 CBL,GENERIC VENDOR,M6-1.0X35 SHCS CL8.8 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1574,509083 CBL-100U,VMI1-MAIN STORES,CB-3J-E4,509083 CBL,GENERIC VENDOR,M10-1.5X16 SHCS CL8.8 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1609,511509 CBL-100U,VMI1-MAIN STORES,CB-3K-F2,511509 CBL,GENERIC VENDOR,M6-1.0X35 SHCS A4 SS 316 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1686,400768 CBL-100U,VMI4 Garage,GA-B1-1C,400768 CBL,GENERIC VENDOR,3/8-16 FIN HEX NUT G8;ZY UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1792,400146 CBL-100U,VMI4 Garage,GA-B3-4C,400146 CBL,GENERIC VENDOR,M10-1.5 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1793,400147 CBL-100U,VMI4 Garage,GA-B3-4D,400147 CBL,GENERIC VENDOR,M12-1.75 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1794,400148 CBL-100U,VMI4 Garage,GA-B3-4E,400148 CBL,GENERIC VENDOR,M14-2.0 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1806,702407 CBL-100U,VMI4 Garage,GA-B3-6A,702407 CBL,GENERIC VENDOR,M6 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1807,702409 CBL-100U,VMI4 Garage,GA-B3-6B,702409 CBL,GENERIC VENDOR,M8 LOCK WASHER ZC STL;SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1808,702376 CBL-100U,VMI4 Garage,GA-B3-6C,702376 CBL,GENERIC VENDOR,M10 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1809,702378 CBL-100U,VMI4 Garage,GA-B3-6D,702378 CBL,GENERIC VENDOR,M12 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1810,702380 CBL-100U,VMI4 Garage,GA-B3-6E,702380 CBL,GENERIC VENDOR,M14 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1811,702381 CBL-100U,VMI4 Garage,GA-B3-6F,702381 CBL,GENERIC VENDOR,M16 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1812,702382 CBL-100U,VMI4 Garage,GA-B3-6G,702382 CBL,GENERIC VENDOR,M18 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1819,254365 CBL-100U,VMI4 Garage,GA-B3-7F,254365 CBL,GENERIC VENDOR,M6-1.0X30 HHCS FT CL10.9 PLN D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1820,254373 CBL-100U,VMI4 Garage,GA-B3-7G,254373 CBL,GENERIC VENDOR,M6-1.0X35 HHCS PT CL10.9 PLN D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1851,851206 CBL-100U,VMI5 Mechanical Repair,MS-B1-1A,851206 CBL,GENERIC VENDOR,1/16X1/2 SPRING PIN PLN STL SLOTTED,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1852,851210 CBL-100U,VMI5 Mechanical Repair,MS-B1-1B,851210 CBL,GENERIC VENDOR,1/16X3/4 SPRING PIN PLN STL SLOTTED,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1899,850265 CBL-100U,VMI5 Mechanical Repair,MS-B1-7B,850265 CBL,GENERIC VENDOR,1/16X2 COTTER PIN ST  ZC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2267,400206 CBL-100U,VMI3 TMP3,TMP-10-1B,400206 CBL,GENERIC VENDOR,M5-0.8 FIN HEX NUT CL10 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2268,400168 CBL-100U,VMI3 TMP3,TMP-10-1C,400168 CBL,GENERIC VENDOR,M8-1.25 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2269,400146 CBL-100U,VMI3 TMP3,TMP-10-1D,400146 CBL,GENERIC VENDOR,M10-1.5 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2270,400147 CBL-100U,VMI3 TMP3,TMP-10-1E,400147 CBL,GENERIC VENDOR,M12-1.75 FIN HEX NUT CL10 PLN UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2287,702400 CBL-100U,VMI3 TMP3,TMP-10-3F,702400 CBL,GENERIC VENDOR,M4 LOCK WASHER ZC STL;SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2288,702407 CBL-100U,VMI3 TMP3,TMP-10-3G,702407 CBL,GENERIC VENDOR,M6 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2289,702409 CBL-100U,VMI3 TMP3,TMP-10-3H,702409 CBL,GENERIC VENDOR,M8 LOCK WASHER ZC STL;SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2290,702376 CBL-100U,VMI3 TMP3,TMP-10-4A,702376 CBL,GENERIC VENDOR,M10 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2291,702378 CBL-100U,VMI3 TMP3,TMP-10-4B,702378 CBL,GENERIC VENDOR,M12 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2292,702380 CBL-100U,VMI3 TMP3,TMP-10-4C,702380 CBL,GENERIC VENDOR,M14 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2293,702381 CBL-100U,VMI3 TMP3,TMP-10-4D,702381 CBL,GENERIC VENDOR,M16 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2294,702382 CBL-100U,VMI3 TMP3,TMP-10-4E,702382 CBL,GENERIC VENDOR,M18 LOCK WASHER ZC STL SPLIT DIN127B,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2298,253923 CBL-100U,VMI3 TMP3,TMP-10-5A,253923 CBL,GENERIC VENDOR,M4-0.7X12 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2299,253929 CBL-100U,VMI3 TMP3,TMP-10-5B,253929 CBL,GENERIC VENDOR,M4-0.7X16 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2300,253937 CBL-100U,VMI3 TMP3,TMP-10-5C,253937 CBL,GENERIC VENDOR,M4-0.7X20 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2301,253944 CBL-100U,VMI3 TMP3,TMP-10-5D,253944 CBL,GENERIC VENDOR,M4-0.7X25 HHCS PT CL8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2302,253951 CBL-100U,VMI3 TMP3,TMP-10-5E,253951 CBL,GENERIC VENDOR,M4-0.7X30 HHCS PT CL8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2303,254124 CBL-100U,VMI3 TMP3,TMP-10-5F,254124 CBL,GENERIC VENDOR,M5-0.8X10 HHCS FT CL8.8 ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2304,254278 CBL-100U,VMI3 TMP3,TMP-10-5G,254278 CBL,GENERIC VENDOR,M6-1.0X12 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2305,254305 CBL-100U,VMI3 TMP3,TMP-10-5H,254305 CBL,GENERIC VENDOR,M6-1.0X16 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2306,254325 CBL-100U,VMI3 TMP3,TMP-10-6A,254325 CBL,GENERIC VENDOR,M6-1.0X20 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2307,254345 CBL-100U,VMI3 TMP3,TMP-10-6B,254345 CBL,GENERIC VENDOR,M6-1.0X25 HHCS FT CL8.8;ZC D933 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2308,254360 CBL-100U,VMI3 TMP3,TMP-10-6C,254360 CBL,GENERIC VENDOR,M6-1.0X30 HHCS PT GR8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2309,254380 CBL-100U,VMI3 TMP3,TMP-10-6D,254380 CBL,GENERIC VENDOR,M6-1.0X35 HHCS PT GR8.8 ZC D931 UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2525,400273 CBL-100U,VMI3 TMP3,TMP-5-1A,400273 CBL,GENERIC VENDOR,M6-1.0 FIN HEX NUT A2 SS 18-8 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2526,400275 CBL-100U,VMI3 TMP3,TMP-5-1B,400275 CBL,GENERIC VENDOR,M8-1.25 FIN HEX NUT A2 SS 18-8 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2528,400252 CBL-100U,VMI3 TMP3,TMP-5-1D,400252 CBL,GENERIC VENDOR,M12-1.75 FIN HEX NUT;A2 SS 18-8 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2529,400253 CBL-100U,VMI3 TMP3,TMP-5-1E,400253 CBL,GENERIC VENDOR,M14-2.0 FIN HEX NUT A2 SS 18-8 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2533,254281 CBL-100U,VMI3 TMP3,TMP-5-2C,254281 CBL,GENERIC VENDOR,M6-1.0X12 HHCS FT A4 SS 316 D933 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2537,254372 CBL-100U,VMI3 TMP3,TMP-5-3A,254372 CBL,GENERIC VENDOR,M6-1.0X30 HHCS FT A4 SS 316 D933 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2538,254384 CBL-100U,VMI3 TMP3,TMP-5-3B,254384 CBL,GENERIC VENDOR,M6-1.00X35 HHCS A4 SS 316 D933 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3023,403010 CBL-100U,VMI4 Garage,GA-1-8-B1,403010 CBL,GENERIC VENDOR,8-32 ST FIN HEX NUT GR2 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3024,601616 CBL-100U,VMI4 Garage,GA-1-8-B2,601616 CBL,GENERIC VENDOR,#6-32X1 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3027,403006 CBL-100U,VMI4 Garage,GA-1-8-C1,403006 CBL,GENERIC VENDOR,#10-24 FIN HEX NUT STL GR2 ZC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3028,601640 CBL-100U,VMI4 Garage,GA-1-8-C2,601640 CBL,GENERIC VENDOR,#8-32X1/4 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3034,601448 CBL-100U,VMI4 Garage,GA-1-8-D4,601448 CBL,GENERIC VENDOR,#12-24X1/2 MS PAN SLOT/SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3035,403051 CBL-100U,VMI4 Garage,GA-1-8-E1,403051 CBL,GENERIC VENDOR,#12-24 MS NUT G2 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3037,601687 CBL-100U,VMI4 Garage,GA-1-8-E3,601687 CBL,GENERIC VENDOR,#10-32X1/4 MS RND SQ/SLOT ZC UNF STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3039,601626 CBL-100U,VMI4 Garage,GA-1-8-F1,601626 CBL,GENERIC VENDOR,#6-32X1/4 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3040,601630 CBL-100U,VMI4 Garage,GA-1-8-F2,601630 CBL,GENERIC VENDOR,#8-32X1 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3041,403008 CBL-100U,VMI4 Garage,GA-1-8-F3,403008 CBL,GENERIC VENDOR,4-40 FIN HEX NUT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3042,601609 CBL-100U,VMI4 Garage,GA-1-8-F4,601609 CBL,GENERIC VENDOR,#12-24X1 MS RND PHIL.SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3043,400099 CBL-100U,VMI4 Garage,GA-1-9-A1,400099 CBL,GENERIC VENDOR,M6-1.0 FIN HEX NUT CL8;ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3044,400097 CBL-100U,VMI4 Garage,GA-1-9-A2,400097 CBL,GENERIC VENDOR,M5-0.8 FIN HEX NUT CL8;ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3045,400093 CBL-100U,VMI4 Garage,GA-1-9-A3,400093 CBL,GENERIC VENDOR,M4-0.7 FIN HEX NUT CL8;ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3046,605429 CBL-100U,VMI4 Garage,GA-1-9-B1,605429 CBL,GENERIC VENDOR,M6-1.0X10 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3047,605609 CBL-100U,VMI4 Garage,GA-1-9-B2,605609 CBL,GENERIC VENDOR,M5-0.8X12 MS R-CHEESE PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3048,605604 CBL-100U,VMI4 Garage,GA-1-9-B3,605604 CBL,GENERIC VENDOR,M4-0.7X10 MS R-CHEESE PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3050,605430 CBL-100U,VMI4 Garage,GA-1-9-C1,605430 CBL,GENERIC VENDOR,M6-1X12 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3051,605414 CBL-100U,VMI4 Garage,GA-1-9-C2,605414 CBL,GENERIC VENDOR,M5-0.8X16 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3052,605395 CBL-100U,VMI4 Garage,GA-1-9-C3,605395 CBL,GENERIC VENDOR,M4-0.7X20 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3054,605611 CBL-100U,VMI4 Garage,GA-1-9-D1,605611 CBL,GENERIC VENDOR,M6-1.0X16 MS R-CHEESE PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3055,605610 CBL-100U,VMI4 Garage,GA-1-9-D2,605610 CBL,GENERIC VENDOR,M5-0.8X20 MS R-CHEESE PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3056,605397 CBL-100U,VMI4 Garage,GA-1-9-D3,605397 CBL,GENERIC VENDOR,M4-0.7X25 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3058,605417 CBL-100U,VMI4 Garage,GA-1-9-E2,605417 CBL,GENERIC VENDOR,M5-0.8X25 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3059,605411 CBL-100U,VMI4 Garage,GA-1-9-E3,605411 CBL,GENERIC VENDOR,M5-0.8X10 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3061,605436 CBL-100U,VMI4 Garage,GA-1-9-F1,605436 CBL,GENERIC VENDOR,M6-1.0X30 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3063,605434 CBL-100U,VMI4 Garage,GA-1-9-F3,605434 CBL,GENERIC VENDOR,M6-1X20 MS PAN PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3064,700070 CBL-100U,VMI4 Garage,GA-1-9-F4,700070 CBL,GENERIC VENDOR,1/4 FLAT WASHER SAE ZC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3084,620930 CBL-100U,VMI4 Garage,GA-1-11-A1,620930 CBL,GENERIC VENDOR,#6X3/8 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3085,620946 CBL-100U,VMI4 Garage,GA-1-11-A2,620946 CBL,GENERIC VENDOR,#8X3/4 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3086,620086 CBL-100U,VMI4 Garage,GA-1-11-A3,620086 CBL,GENERIC VENDOR,#10X1-1/4 TAP SCREW FLAT PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3087,620894 CBL-100U,VMI4 Garage,GA-1-11-A4,620894 CBL,GENERIC VENDOR,#12X1-1/2 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3089,620936 CBL-100U,VMI4 Garage,GA-1-11-B2,620936 CBL,GENERIC VENDOR,#8X1 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3090,620880 CBL-100U,VMI4 Garage,GA-1-11-B3,620880 CBL,GENERIC VENDOR,#10X1-1/2 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3091,620910 CBL-100U,VMI4 Garage,GA-1-11-B4,620910 CBL,GENERIC VENDOR,#14X1/2 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3093,620889 CBL-100U,VMI4 Garage,GA-1-11-C2,620889 CBL,GENERIC VENDOR,#10X3/8 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3096,620922 CBL-100U,VMI4 Garage,GA-1-11-D1,620922 CBL,GENERIC VENDOR,#6X1 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3097,620886 CBL-100U,VMI4 Garage,GA-1-11-D2,620886 CBL,GENERIC VENDOR,#10X1/2 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3098,620900 CBL-100U,VMI4 Garage,GA-1-11-D3,620900 CBL,GENERIC VENDOR,#12X3/4 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3099,620902 CBL-100U,VMI4 Garage,GA-1-11-D4,620902 CBL,GENERIC VENDOR,#14X1 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3102,620892 CBL-100U,VMI4 Garage,GA-1-11-E3,620892 CBL,GENERIC VENDOR,#12X1 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3103,620903 CBL-100U,VMI4 Garage,GA-1-11-E4,620903 CBL,GENERIC VENDOR,#14X1-1/4 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3105,621211 CBL-100U,VMI4 Garage,GA-1-11-F2,621211 CBL,GENERIC VENDOR,10X1 TAP SCREW PAN SQ ZC STL TYPE-A,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3106,620893 CBL-100U,VMI4 Garage,GA-1-11-F3,620893 CBL,GENERIC VENDOR,#12X1-1/4 TAP SCREW PAN PHIL ZC STL TYPE-AB,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
